Baseline 100%T_S,,Baseline 100%T_P,,Sample S 6.00 12.00,,Sample S 6.00  180.00,,Sample P 6.00  180.00,,Sample P 6.00 12.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%R,
616,27.90341377,616,128.2340546,616,33.86974716,616,65.80728149,616,66.24469757,616,33.38774109,
615,27.68452072,615,128.5250854,615,33.88404083,615,65.80270386,615,66.24819946,615,33.39332581,
614,27.4043293,614,128.8800049,614,33.88599014,614,65.78588104,614,66.23778534,614,33.39724731,
613,27.07290649,613,129.2607117,613,33.88615036,613,65.79522705,613,66.23109436,613,33.40412521,
612,26.69083786,612,129.6823273,612,33.8920517,612,65.77073669,612,66.22911835,612,33.4143219,
611,26.26090622,611,130.1480713,611,33.91223526,611,65.77550507,611,66.22806549,611,33.41397476,
610,25.80918121,610,130.627533,610,33.91575623,610,65.77243042,610,66.2203598,610,33.42351532,
609,25.32943535,609,131.1255646,609,33.90958405,609,65.77384186,609,66.21340942,609,33.42745209,
608,24.83351135,608,131.6141205,608,33.92256165,608,65.75730133,608,66.20942688,608,33.4404068,
607,24.34203529,607,132.0942688,607,33.92356873,607,65.75946808,607,66.2017746,607,33.44326782,
606,23.86135101,606,132.5496674,606,33.92417908,606,65.7543335,606,66.19728851,606,33.44670486,
605,23.41663742,605,132.9488525,605,33.93271637,605,65.73462677,605,66.19654083,605,33.45198441,
604,23.00010681,604,133.3166962,604,33.9462471,604,65.73783112,604,66.17773438,604,33.45697784,
603,22.64164734,603,133.5894318,603,33.932827,603,65.73251343,603,66.18393707,603,33.4669342,
602,22.35390472,602,133.7956696,602,33.95756912,602,65.73234558,602,66.17381287,602,33.47060013,
601,22.13969612,601,133.9114532,601,33.95115662,601,65.7252121,601,66.17210388,601,33.48213196,
600,22.01246643,600,133.9279175,600,33.96119308,600,65.72225952,600,66.16920471,600,33.48719788,
599,21.98291779,599,133.8490906,599,33.97120667,599,65.73280334,599,66.16833496,599,33.49412918,
598,22.06208801,598,133.6827393,598,33.9822464,598,65.70795441,598,66.15969849,598,33.49791336,
597,22.24360847,597,133.4095764,597,33.98672104,597,65.71008301,597,66.1497879,597,33.50077438,
596,22.53418922,596,133.0350189,596,33.98302078,596,65.69806671,596,66.15135193,596,33.50683594,
595,22.94076729,595,132.5597687,595,33.99435043,595,65.70404053,595,66.15276337,595,33.50883865,
594,23.44885826,594,132.0055084,594,34.00306702,594,65.69997406,594,66.14239502,594,33.51285934,
593,24.07502556,593,131.3638153,593,34.01173782,593,65.68678284,593,66.13083649,593,33.52149582,
592,24.80811119,592,130.6302948,592,34.01831436,592,65.69156647,592,66.12921143,592,33.53087616,
591,25.61824417,591,129.8403625,591,34.01976776,591,65.66825104,591,66.11949921,591,33.53414917,
590,26.51206207,590,128.9720764,590,34.03421783,590,65.68009949,590,66.11457825,590,33.54304123,
589,27.49053764,589,128.0544739,589,34.02869797,589,65.67673492,589,66.10774994,589,33.54615402,
588,28.5134697,588,127.0718002,588,34.04670715,588,65.67506409,588,66.11229706,588,33.55452728,
587,29.59704971,587,126.072464,587,34.05823898,587,65.66059113,587,66.10351563,587,33.55983353,
586,30.71046448,586,125.0492935,586,34.06123352,586,65.65234375,586,66.09398651,586,33.5660553,
585,31.85843277,585,123.9998703,585,34.06444931,585,65.66220093,585,66.08853149,585,33.57152176,
584,33.02362442,584,122.9507217,584,34.06311798,584,65.6446228,584,66.09010315,584,33.58237839,
583,34.16582489,583,121.9090729,583,34.07493973,583,65.65570831,583,66.08498383,583,33.59049988,
582,35.32128525,582,120.8636627,582,34.09088135,582,65.65368652,582,66.06518555,582,33.59185791,
581,36.4625473,581,119.8331833,581,34.08323288,581,65.64175415,581,66.06506348,581,33.59889221,
580,37.57577515,580,118.8197632,580,34.09945297,580,65.63232422,580,66.06917572,580,33.60942459,
579,38.66306305,579,117.829216,579,34.09902954,579,65.61636353,579,66.06198883,579,33.61459732,
578,39.71803665,578,116.8748856,578,34.11413574,578,65.6044693,578,66.05742645,578,33.61995697,
577,40.72499466,577,115.9397278,577,34.10636902,577,65.61125183,577,66.0569458,577,33.63013077,
576,41.70025635,576,115.0648346,576,34.1297226,576,65.60189056,576,66.03649139,576,33.63106918,
575,42.6194725,575,114.2141113,575,34.12730789,575,65.60343933,575,66.03105927,575,33.64360428,
574,43.51118088,574,113.4090195,574,34.13623047,574,65.58721924,574,66.0171051,574,33.64004135,
573,44.35902786,573,112.6052399,573,34.13772583,573,65.59705353,573,66.02606964,573,33.6529541,
572,45.15586472,572,111.8597412,572,34.15559769,572,65.60381317,572,66.01007843,572,33.65885925,
571,45.93202209,571,111.1489258,571,34.16600037,571,65.56799316,571,65.99983215,571,33.66137314,
570,46.66848755,570,110.459671,570,34.16294861,570,65.56536865,570,65.99163055,570,33.67273331,
569,47.35447693,569,109.8242493,569,34.16851044,569,65.55831146,569,65.98928833,569,33.67712402,
568,47.90801239,568,109.3109512,568,34.181427,568,65.54690552,568,65.97903442,568,33.68496323,
567,48.32295227,567,108.9158783,567,34.18746948,567,65.52889252,567,65.97711945,567,33.68891144,
566,48.62343597,566,108.6064606,566,34.19471359,566,65.53430939,566,65.97415924,566,33.70109177,
565,48.83408356,565,108.396759,565,34.18399811,565,65.52906036,565,65.9773407,565,33.70368958,
564,48.93391418,564,108.2666245,564,34.21076584,564,65.53004456,564,65.95567322,564,33.71076584,
563,48.99013519,563,108.1690292,563,34.21733856,563,65.522995,563,65.94972992,563,33.72696304,
562,49.0391655,562,108.0873947,562,34.22657394,562,65.50250244,562,65.94184113,562,33.72240448,
561,49.0719986,561,108.0049744,561,34.22697067,561,65.49567413,561,65.94193268,561,33.73065567,
560,49.11999512,560,107.9290848,560,34.21639633,560,65.47912598,560,65.92313385,560,33.73694229,
559,49.16544342,559,107.8093414,559,34.24056625,559,65.47801208,559,65.93050385,559,33.74886322,
558,49.20915604,558,107.729744,558,34.25465393,558,65.4728775,558,65.92097473,558,33.75164413,
557,49.25661087,557,107.6310043,557,34.24995422,557,65.45996094,557,65.90950012,557,33.7599144,
556,49.28863144,556,107.5311661,556,34.25688553,556,65.45783234,556,65.90768433,556,33.76350403,
555,49.31436157,555,107.4458847,555,34.27001953,555,65.45520782,555,65.89558411,555,33.77125168,
554,49.33707047,554,107.3677216,554,34.26143646,554,65.44378662,554,65.8832016,554,33.7779007,
553,49.34563446,553,107.3025589,553,34.27642822,553,65.44172668,553,65.86994934,553,33.78660965,
552,49.34051514,552,107.2193375,552,34.2890358,552,65.43547058,552,65.8784256,552,33.79746628,
