Baseline 100%T_S,,Baseline 100%T_P,,Sample S 6.00 12.00,,Sample S 6.00  180.00,,Sample P 6.00  180.00,,Sample P 6.00 12.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%R,
525,44.23963547,525,108.8655472,525,34.46221542,525,65.21515656,525,65.62116241,525,34.00214767,
524,44.07778931,524,108.8468552,524,34.48766327,524,65.22885895,524,65.61141968,524,34.00997162,
523,43.9194603,523,108.83564,523,34.48147583,523,65.20638275,523,65.60068512,523,34.01652145,
522,43.76808167,522,108.8192902,522,34.48019028,522,65.1837616,522,65.58826447,522,34.02194214,
521,43.60680008,521,108.78862,521,34.49960327,521,65.18748474,521,65.58664703,521,34.04018402,
520,43.44823837,520,108.7628021,520,34.50027084,520,65.16329956,520,65.56716919,520,34.05081177,
519,43.29131699,519,108.7304916,519,34.51397324,519,65.17552185,519,65.56352234,519,34.05698395,
518,43.12851334,518,108.706543,518,34.52526855,518,65.17623901,518,65.55285645,518,34.06404114,
517,42.97405243,517,108.6590652,517,34.53164673,517,65.15626526,517,65.54663086,517,34.08240509,
516,42.81378555,516,108.6273346,516,34.5464859,516,65.14564514,516,65.52869415,516,34.0825882,
515,42.65802383,515,108.5762863,515,34.55982971,515,65.13359833,515,65.52297211,515,34.09651184,
514,42.49850082,514,108.531189,514,34.56122971,514,65.12193298,514,65.50534058,514,34.10177994,
513,42.33969879,513,108.4883804,513,34.5771637,513,65.12449646,513,65.49394989,513,34.1095047,
512,42.1823616,512,108.4244003,512,34.57863617,512,65.10710907,512,65.49475861,512,34.1197319,
511,42.026474,511,108.3630219,511,34.58837509,511,65.09387207,511,65.48577118,511,34.1333046,
510,41.87114716,510,108.2950439,510,34.6071167,510,65.07945251,510,65.48400879,510,34.14662933,
509,41.71372604,509,108.2308502,509,34.62206268,509,65.03398132,509,65.47089386,509,34.14958191,
508,41.55098343,508,108.1563797,508,34.61667252,508,65.05683136,508,65.47223663,508,34.15749741,
507,41.38539886,507,108.0881348,507,34.64844894,507,65.04025269,507,65.46551514,507,34.16938019,
506,41.22829437,506,108.0043335,506,34.65248108,506,65.03598785,506,65.44812012,506,34.17420578,
505,41.07013702,505,107.9398041,505,34.66419601,505,65.01914215,505,65.43193817,505,34.18409348,
504,40.9197197,504,107.8375244,504,34.6399231,504,65.00882721,504,65.42861176,504,34.19775772,
503,40.75200272,503,107.7491531,503,34.68524551,503,65.00662231,503,65.41022491,503,34.21348953,
502,40.5967598,502,107.6540985,502,34.67348099,502,64.98670959,502,65.4131012,502,34.22587204,
501,40.44449997,501,107.5572281,501,34.68890381,501,64.99458313,501,65.38639832,501,34.23906708,
500,40.28579712,500,107.4621201,500,34.67623901,500,64.99137115,500,65.37797546,500,34.24437332,
499,40.13508987,499,107.3553772,499,34.71401596,499,64.96705627,499,65.36742401,499,34.25257492,
498,39.97767639,498,107.2299271,498,34.72346115,498,64.97428131,498,65.36696625,498,34.2670784,
497,39.82966995,497,107.1274719,497,34.72778702,497,64.92874908,497,65.34914398,497,34.26495361,
496,39.67908859,496,107.0042953,496,34.74691391,496,64.92434692,496,65.33943176,496,34.28181458,
495,39.53302002,495,106.8819656,495,34.75987244,495,64.93504333,495,65.32448578,495,34.29203796,
494,39.38136292,494,106.7409134,494,34.7620697,494,64.92711639,494,65.30780792,494,34.30819702,
493,39.24512482,493,106.6002045,493,34.77080917,493,64.89420319,493,65.3035965,493,34.31903458,
492,39.09966278,492,106.4465179,492,34.77555847,492,64.88057709,492,65.28723907,492,34.3297348,
491,38.95521927,491,106.2898636,491,34.77188873,491,64.86397552,491,65.28365326,491,34.34496307,
490,38.82146072,490,106.1547165,490,34.78215408,490,64.8694458,490,65.26340485,490,34.3431282,
489,38.68487549,489,105.9888153,489,34.7999649,489,64.85274506,489,65.25147247,489,34.36201096,
488,38.54587555,488,105.8212891,488,34.80977249,488,64.82993317,488,65.23625183,488,34.37364578,
487,38.41667175,487,105.6587448,487,34.84183121,487,64.81049347,487,65.22419739,487,34.37188721,
486,38.28442383,486,105.4598312,486,34.84661102,486,64.83502197,486,65.22141266,486,34.40424347,
485,38.16165161,485,105.268631,485,34.8338356,485,64.80898285,485,65.22563171,485,34.40933228,
484,38.03458405,484,105.0790176,484,34.85852432,484,64.79001617,484,65.2060318,484,34.42007446,
483,37.90995026,483,104.8776627,483,34.86708832,483,64.76127625,483,65.18945313,483,34.42523956,
482,37.78720856,482,104.6854401,482,34.88592911,482,64.75831604,482,65.17583466,482,34.43694305,
481,37.66019821,481,104.4855576,481,34.89904785,481,64.73727417,481,65.1515274,481,34.45352173,
480,37.54191971,480,104.2796631,480,34.91970825,480,64.7492981,480,65.14117432,480,34.46435165,
479,37.41931152,479,104.0693893,479,34.91956711,479,64.70752716,479,65.14447784,479,34.47948456,
