Baseline 100%T_S,,Baseline 100%T_P,,Sample S 6.00 12.00,,Sample S 6.00  180.00,,Sample P 6.00  180.00,,Sample P 6.00 12.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%R,
605,23.41994286,605,132.9944153,605,33.89160919,605,65.68916321,605,66.13578796,605,33.41612244,
604,23.00810432,604,133.3462524,604,33.88335037,604,65.6828537,604,66.13610077,604,33.42430115,
603,22.64949226,603,133.6396637,603,33.90097809,603,65.6800766,603,66.12413025,603,33.42570114,
602,22.36372757,602,133.8502502,602,33.90404129,602,65.66387177,602,66.11891937,602,33.43571854,
601,22.15075493,601,133.9750671,601,33.91345596,601,65.66570282,601,66.11348724,601,33.43688202,
600,22.02431488,600,133.9937134,600,33.92074966,600,65.67142487,600,66.11177063,600,33.44400787,
599,22.00128937,599,133.9251404,599,33.92472076,599,65.6552124,599,66.10853577,599,33.45213318,
598,22.07541466,598,133.7420807,598,33.93452454,598,65.65402985,598,66.10416412,598,33.45788574,
597,22.25616837,597,133.4571075,597,33.9414711,597,65.65248871,597,66.10829926,597,33.46675491,
596,22.55320168,596,133.1010742,596,33.94571686,596,65.6343689,596,66.0899353,596,33.47255325,
595,22.95769691,595,132.6353607,595,33.95994568,595,65.65451813,595,66.08699799,595,33.47531509,
594,23.46624756,594,132.0704803,594,33.95096207,594,65.62948608,594,66.08487701,594,33.48291779,
593,24.09494019,593,131.4169006,593,33.96537781,593,65.62008667,593,66.08234406,593,33.49379349,
592,24.82443237,592,130.6842346,592,33.97800446,592,65.61666107,592,66.07983398,592,33.49394608,
591,25.6301136,591,129.8882904,591,33.97028732,591,65.62902069,591,66.07021332,591,33.50043106,
590,26.52267838,590,129.0256653,590,33.99092102,590,65.63702393,590,66.06787872,590,33.50649643,
589,27.50892067,589,128.114502,589,33.99476624,589,65.61392212,589,66.05356598,589,33.51185989,
588,28.53269005,588,127.1292343,588,33.99487305,588,65.60863495,588,66.05441284,588,33.51907349,
587,29.61126328,587,126.1350861,587,33.99931335,587,65.62245941,587,66.04705048,587,33.52332306,
586,30.72595215,586,125.1044769,586,34.01116943,586,65.60580444,586,66.04286957,586,33.53346634,
585,31.88148117,585,124.0536194,585,33.99946213,585,65.59931183,585,66.04119873,585,33.54195786,
584,33.04305267,584,123.0140839,584,34.02692413,584,65.59190369,584,66.03536987,584,33.54833603,
583,34.19027328,583,121.9631042,583,34.02230453,583,65.58142853,583,66.02985382,583,33.55424881,
582,35.35264969,582,120.905899,582,34.04143906,582,65.57043457,582,66.02846527,582,33.56441498,
581,36.48753738,581,119.8672562,581,34.04724884,581,65.59021759,581,66.0256424,581,33.57634735,
580,37.6035881,580,118.8591919,580,34.05167007,580,65.57694244,580,66.01288605,580,33.57642746,
579,38.68790054,579,117.8821106,579,34.05684662,579,65.56172943,579,65.99823761,579,33.58210754,
578,39.73863602,578,116.9358749,578,34.06137085,578,65.5743103,578,65.99249268,578,33.58227158,
577,40.75187302,577,115.9988251,577,34.07135773,577,65.54936218,577,65.99315643,577,33.59624863,
576,41.72680283,576,115.103508,576,34.0860939,576,65.53307343,576,65.98391724,576,33.60234833,
575,42.63727188,575,114.2583694,575,34.08322906,575,65.55512238,575,65.98336792,575,33.6060524,
574,43.53028107,574,113.4348602,574,34.08933258,574,65.54994202,574,65.97498322,574,33.61510849,
573,44.38184738,573,112.6484756,573,34.10309219,573,65.55017853,573,65.96630096,573,33.61973953,
572,45.17739868,572,111.9039307,572,34.11162567,572,65.55088806,572,65.95781708,572,33.62082291,
571,45.95245743,571,111.1840515,571,34.12052155,571,65.53575897,571,65.95365906,571,33.63036346,
570,46.68739319,570,110.4964371,570,34.1231575,570,65.53658295,570,65.95346832,570,33.63848114,
569,47.38327789,569,109.8701859,569,34.12381363,569,65.49137115,569,65.93773651,569,33.64131165,
568,47.92538452,568,109.3517303,568,34.1332283,568,65.50754547,568,65.93292999,568,33.64783096,
567,48.3528595,567,108.9586105,567,34.14923096,567,65.47379303,567,65.92972565,567,33.65113449,
566,48.64358139,566,108.6480103,566,34.15419006,566,65.48945618,566,65.91641235,566,33.66269302,
565,48.85724258,565,108.4269562,565,34.14441681,565,65.47361755,565,65.92863464,565,33.67453766,
564,48.96427917,564,108.298111,564,34.14778137,564,65.46731567,564,65.91372681,564,33.67937088,
563,49.01061249,563,108.2107925,563,34.171875,563,65.46670532,563,65.90440369,563,33.68494034,
562,49.06302261,562,108.112587,562,34.18201828,562,65.45909882,562,65.91680145,562,33.70269012,
561,49.10757828,561,108.0259781,561,34.19401169,561,65.45637512,561,65.90569305,561,33.7067337,
560,49.13836288,560,107.9412918,560,34.20602417,560,65.44000244,560,65.89585876,560,33.71273041,
559,49.18349457,559,107.8393326,559,34.20000076,559,65.44005585,559,65.88713837,559,33.72035217,
558,49.23080063,558,107.7426682,558,34.21346664,558,65.43828583,558,65.88046265,558,33.72769928,
557,49.2752037,557,107.6409836,557,34.20941544,557,65.42230988,557,65.87535095,557,33.73425674,
556,49.29869461,556,107.5545197,556,34.2224884,556,65.42190552,556,65.86984253,556,33.73723221,
555,49.33098984,555,107.4762192,555,34.23763275,555,65.39684296,555,65.85427856,555,33.74135971,
554,49.3470726,554,107.3897858,554,34.2509079,554,65.41305542,554,65.85321045,554,33.75057983,
553,49.358284,553,107.3147507,553,34.23472214,553,65.40991974,553,65.84799194,553,33.76000977,
552,49.35451889,552,107.2446442,552,34.25562286,552,65.38857269,552,65.84428406,552,33.76794434,
551,49.34441376,551,107.1848907,551,34.26449966,551,65.39115143,551,65.82837677,551,33.77907944,
550,49.31717682,550,107.1288223,550,34.26853561,550,65.38668823,550,65.81993866,550,33.78516388,
549,49.28152084,549,107.0899734,549,34.2804718,549,65.37403107,549,65.80480957,549,33.79085541,
548,49.20405197,548,107.0809631,548,34.29440308,548,65.3687439,548,65.80644989,548,33.79893875,
547,49.02880478,547,107.1649551,547,34.30929947,547,65.35673523,547,65.79846191,547,33.80900192,
546,48.78964996,546,107.3279953,546,34.31237793,546,65.35454559,546,65.79226685,546,33.80966568,
545,48.50048828,545,107.5007706,545,34.30639267,545,65.34322357,545,65.80235291,545,33.82304764,
544,48.17787552,544,107.7275238,544,34.31674957,544,65.31732941,544,65.78708649,544,33.82958984,
543,47.82057571,543,107.9504623,543,34.32483673,543,65.32720947,543,65.77209473,543,33.84127045,
542,47.5083046,542,108.1512909,542,34.33137894,542,65.30718994,542,65.75667572,542,33.84315872,
541,47.20957947,541,108.3148727,541,34.32837296,541,65.2898941,541,65.75095367,541,33.84923935,
540,46.93231201,540,108.4341202,540,34.34706497,540,65.29998016,540,65.75521088,540,33.86112595,
539,46.69039917,539,108.5595627,539,34.3625145,539,65.3117981,539,65.73049164,539,33.86523056,
538,46.47956467,538,108.6404343,538,34.36886215,538,65.28134155,538,65.71847534,538,33.87390518,
537,46.2755928,537,108.6908112,537,34.38248825,537,65.28580475,537,65.71575165,537,33.88775635,
536,46.07843018,536,108.7426147,536,34.39396667,536,65.28863525,536,65.70362854,536,33.89417648,
535,45.90914917,535,108.7895126,535,34.38727951,535,65.26146698,535,65.70474243,535,33.90542984,
534,45.73003769,534,108.8250275,534,34.39133072,534,65.2407608,534,65.69599152,534,33.91276169,
533,45.56119537,533,108.8524475,533,34.41049957,533,65.23406982,533,65.69528961,533,33.9160614,
532,45.39653778,532,108.8813934,532,34.40439606,532,65.23216248,532,65.67556,532,33.93079758,
531,45.22639847,531,108.895874,531,34.42933655,531,65.2359848,531,65.67151642,531,33.9314537,
530,45.0677681,530,108.8916626,530,34.42259598,530,65.21385193,530,65.66983795,530,33.94703674,
529,44.90681076,529,108.9113846,529,34.44236755,529,65.1979599,529,65.652565,529,33.94834518,
528,44.74227524,528,108.9069519,528,34.45419312,528,65.20033264,528,65.64723206,528,33.96461487,
527,44.58201599,527,108.913826,527,34.45762253,527,65.19008636,527,65.63520813,527,33.9681778,
526,44.42899704,526,108.9037781,526,34.45773315,526,65.16043854,526,65.62406921,526,33.98143005,
525,44.26807404,525,108.8837357,525,34.47410583,525,65.15900421,525,65.62109375,525,33.98784256,
524,44.10974884,524,108.8781738,524,34.47989655,524,65.17436981,524,65.59997559,524,33.99352646,
523,43.95417786,523,108.8603287,523,34.48988342,523,65.15553284,523,65.59449768,523,34.00948715,
522,43.79772949,522,108.8389435,522,34.49118805,522,65.13645172,522,65.58501434,522,34.01518631,
521,43.63490677,521,108.8082199,521,34.51898193,521,65.1435318,521,65.58267975,521,34.03076935,
520,43.48183441,520,108.7884674,520,34.50868607,520,65.15060425,520,65.56684875,520,34.03196335,
519,43.33171082,519,108.7598953,519,34.52192307,519,65.12283325,519,65.55288696,519,34.03338623,
518,43.16767883,518,108.728981,518,34.5308342,518,65.12600708,518,65.54563904,518,34.04008865,
517,43.01548004,517,108.6915817,517,34.54138947,517,65.1067276,517,65.5333252,517,34.05989838,
516,42.85402679,516,108.6529694,516,34.55376053,516,65.08811951,516,65.52514648,516,34.07038879,
515,42.69649506,515,108.5895386,515,34.55817032,515,65.08945465,515,65.53179932,515,34.07828522,
514,42.54485703,514,108.5458145,514,34.55410767,514,65.06987,514,65.51056671,514,34.08866119,
513,42.38065338,513,108.4989166,513,34.57421494,513,65.06581879,513,65.50270844,513,34.09737778,
512,42.22531509,512,108.453598,512,34.58694077,512,65.04534912,512,65.48583984,512,34.1017952,
511,42.06124115,511,108.3801422,511,34.59319687,511,65.0539856,511,65.48299408,511,34.12307358,
510,41.90229797,510,108.3365097,510,34.60801315,510,65.03968048,510,65.45527649,510,34.12693787,
509,41.75099564,509,108.263031,509,34.61356354,509,65.0220108,509,65.45469666,509,34.13332367,
508,41.59404755,508,108.1896896,508,34.61635971,508,65.01294708,508,65.44900513,508,34.14521027,
507,41.42993164,507,108.1336823,507,34.6402626,507,65.0030365,507,65.43743896,507,34.14578247,
506,41.26066589,506,108.0493088,506,34.64958191,506,65.00408936,506,65.42778778,506,34.16172791,
505,41.11457443,505,107.9703217,505,34.65475082,505,64.9802475,505,65.41368103,505,34.17259979,
504,40.95555115,504,107.8904953,504,34.66440582,504,64.97681427,504,65.40215302,504,34.17968369,
503,40.79466629,503,107.7941437,503,34.67553711,503,64.97808075,503,65.39037323,503,34.18904495,
502,40.63565063,502,107.7058792,502,34.68817902,502,64.96136475,502,65.38249207,502,34.1981163,
