Baseline 100%T_S,,Baseline 100%T_P,,Sample S 6.00 12.00,,Sample S 6.00  180.00,,Sample P 6.00  180.00,,Sample P 6.00 12.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%R,
UMA Sample Name Changed: 9/25/2022 8:00:09 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 60.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 90.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:01:36 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 90.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 90.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 120.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 120.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:01:36 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 90.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 120.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:03:15 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 120.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 120.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:03:15 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 120.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:04:56 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 150.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 150.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:04:56 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 150.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:06:23 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 150.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 150.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 180.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 180.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:06:23 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 150.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 180.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:07:51 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 180.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 180.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 210.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 210.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:07:51 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 180.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 210.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:09:18 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 210.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 210.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 240.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 240.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:09:18 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 210.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 240.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:10:49 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 240.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 240.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 270.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 270.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:10:49 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 240.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 270.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:12:33 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 270.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 270.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:12:33 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 270.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:14:21 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 300.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 300.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:14:21 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 300.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:15:54 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 300.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 300.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 330.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 330.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:15:54 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 300.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 330.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:17:37 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 330.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 330.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_88.50 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_88.50 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:17:37 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_57.90 - 330.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_88.50 - 0.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:19:07 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_88.50 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_88.50 - 0.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 22.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 22.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:19:07 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_88.50 - 0.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 22.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:20:39 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 22.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 22.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 45.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 45.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:20:39 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 22.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 45.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:22:27 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 45.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 45.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:22:27 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 45.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:24:18 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 67.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 67.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:24:18 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 67.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:25:48 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 67.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 67.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 90.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 90.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:25:48 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 67.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 90.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:27:19 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 90.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 90.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 112.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 112.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:27:19 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 90.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 112.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:28:55 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 112.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 112.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 135.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 135.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:28:55 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 112.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 135.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:30:29 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 135.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 135.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 157.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 157.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:30:29 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 135.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 157.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:32:25 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 157.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 157.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:32:25 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 157.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:34:19 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 180.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 180.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:34:19 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 180.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:35:53 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 180.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 180.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 202.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 202.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:35:53 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 180.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 202.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:37:29 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 202.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 202.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 225.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 225.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:37:29 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 202.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 225.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:39:06 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 225.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 225.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 247.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 247.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:39:06 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 225.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 247.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:40:43 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 247.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 247.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 270.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 270.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:40:43 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 247.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 270.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:42:40 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 270.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 270.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:42:40 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 270.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:44:41 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 292.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 292.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:44:41 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 292.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:46:18 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 292.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 292.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 315.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 315.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:46:18 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 292.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 315.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:47:56 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 315.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 315.00 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 337.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 337.50 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:47:56 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 315.00, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 337.50
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswUMA Collect Grid Changed: 9/25/2022 8:49:56 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 337.50 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 337.50 6.00  180.00{None{6.00{ 180.00{}, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00 12.00{None{6.00{12.00{}Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00 6.00  180.00{None{6.00{ 180.00{}
UMA Sample Name Changed: 9/25/2022 8:49:56 PM, Old:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_90.50 - 337.50, New:Sample_25.40 - 0.00_25.40 - 0.00_31.75 - 270.00_0.00 - 0.00
Saved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswSaved as C:\Users\njpi-spec\Desktop\Autosampler\200mm 33pt new data\450-630nm\09252022\MB9410-10.BSWSaved as C:\Users\njpi-spec\Desktop\Autosampler\sample.bswBaseline file Changed: 9/25/2022 9:09:17 PM, Old:, New:C:\Users\njpi-spec\Desktop\Autosampler\sample.bsw
